Ном		Стпт		Фстрт		Шстр		ндлн		фдлн		шлдн
9898		1705		1090		29520		93		5		12320
4701		202		202		0		0		0		0
766		6		6		0		195		195		0
8916		354		354		0		0		0		0
835		6		6		0		105		105		0
2286		6		6		0		0		0		0
3006		2		2		0		104		104		0
5097		153		153		0		197		197		0
3134		3		3		0		150		150		0
6703		4		4		0		31		31		0
9677		121		89		0		138		138		0
1148		7		7		0		106		82		0
2294		7		7		0		0		0		0
2334		6		6		0		0		0		0
3543		6		6		0		0		0		0
9840		1535		1085		450		164		5		17490
3552		11		11		0		128		128		0
9746		1403		988		0		132		97		2240
9616		1222		972		0		172		16		14040
52		9		9		0		6		6		0
9569		1027		818		0		194		154		7200
2049		168		168		0		39		39		0
1496		9		9		0		154		154		0
8338		233		233		0		155		155		0
2608		218		218		0		13		13		0
1949		210		203		0		0		0		0
313		9		9		0		194		194		0
933		11		11		0		156		156		0
583		9		9		0		1		1		0
2332		2		2		0		185		185		0
2131		7		7		0		131		113		0
8737		926		807		5236		100		11		8188
6572		213		213		0		142		142		0
687		10		10		0		30		30		0
976		3		3		0		187		187		0
6317		187		187		0		26		26		0
3670		5		5		0		172		172		0
2439		9		9		0		162		162		0
7256		2		0		0		77		21		0
8701		760		740		1900		163		67		25344
8432		308		308		0		74		74		0
5777		194		194		0		58		58		0
2078		65		65		0		126		126		0
1003		7		7		0		57		57		0
4918		110		110		0		0		0		0
2552		8		8		0		102		102		0
5646		231		230		0		11		11		0
3115		48		48		0		182		182		0
2998		38		38		0		0		0		0
899		1		1		0		29		29		0
8069		263		263		0		38		13		0
7149		253		253		0		10		10		0
4229		73		71		0		170		170		0
1172		2		2		0		69		69		0
2040		1		0		0		1		1		0
5786		1		0		0		58		58		0
8538		751		740		913		0		0		0
8237		672		664		112		76		76		0
7826		113		113		0		175		175		0
6914		5		5		0		100		100		0
3524		5		5		0		0		0		0
5694		4		4		0		0		0		0
8077		669		664		285		0		0		0
8004		585		585		0		79		79		0
6221		160		160		0		27		27		0
361		5		5		0		151		13		0
457		9		9		0		0		0		0
6001		82		82		0		0		0		0
3566		2		2		0		78		78		0
4749		3		3		0		0		0		0
5268		11		11		0		0		0		0
6014		397		397		0		185		185		0
1436		1		1		0		127		127		0
3577		259		259		0		134		134		0
1904		58		58		0		195		195		0
403		10		0		0		43		43		0
4455		84		84		0		181		181		0
3501		4		4		0		74		74		0
7178		3		3		0		82		82		0
3908		11		11		0		62		62		0
9501		628		628		0		0		0		0
4597		95		95		0		0		0		0
1200		2		2		0		89		89		0
9383		155		155		0		32		32		0
2220		7		7		0		141		52		0
2681		3		3		0		0		0		0
4845		9		0		0		70		70		0
4323		464		464		0		159		159		0
3906		319		319		0		136		136		0
222		119		119		0		192		192		0
119		1		1		0		118		118		0
2474		6		6		0		4		4		0
8983		203		203		0		4		4		0
8578		71		71		0		112		112		0
1623		10		10		0		59		4		0
3249		7		7		0		39		39		0
4516		4		4		0		190		190		0
5374		4		4		0		72		72		0
7052		2		2		0		200		200		0
8262		3		3		0		127		127		0
8910		1		1		0		153		153		0
7646		194		194		0		163		163		0
7644		188		181		0		0		0		0
4997		24		24		0		107		107		0
470		3		0		0		19		19		0
1699		10		10		0		171		171		0
6718		18		18		0		175		175		0
6127		11		11		0		0		0		0
6618		2		2		0		179		179		0
8401		9		9		0		178		178		0
6808		260		260		0		149		149		0
3066		113		108		0		139		139		0
2755		2		2		0		106		106		0
5121		5		5		0		26		26		0
5393		9		9		0		0		0		0
7091		121		121		0		135		135		0
2502		8		8		0		11		11		0
3916		11		11		0		105		5		0
5452		11		11		0		105		105		0
7934		6		6		0		176		176		0
9781		900		900		0		70		57		0
9007		150		150		0		72		72		0
1789		1		1		0		36		36		0
7260		2		2		0		139		139		0
9711		898		898		0		0		0		0
5390		92		92		0		50		50		0
2008		13		13		0		78		78		0
772		4		0		0		0		0		0
9397		697		697		0		194		194		0
9352		648		648		0		43		43		0
7263		448		448		0		190		190		0
6846		271		271		0		168		168		0
1137		4		0		0		88		88		0
5505		129		129		0		135		135		0
2643		11		11		0		112		112		0
3808		4		4		0		0		0		0
6741		149		149		0		0		0		0
5167		7		7		0		133		133		0
7215		196		196		0		2		2		0
1144		6		6		0		138		138		0
2721		1		1		0		87		87		0
4524		7		7		0		188		188		0
4572		2		2		0		115		115		0
8305		424		424		0		53		53		0
8206		348		348		0		72		72		0
5289		243		243		0		102		102		0
2386		2		2		0		196		196		0
3300		183		182		0		53		53		0
2767		11		11		0		171		171		0
5123		5		5		0		121		121		0
2407		2		2		0		173		173		0
7829		4		4		0		196		196		0
9045		9		9		0		159		159		0
9570		798		798		0		89		89		0
8521		681		681		0		111		39		0
8085		492		492		0		184		184		0
1146		3		3		0		138		138		0
5344		367		367		0		124		124		0
5176		180		180		0		184		184		0
399		11		11		0		165		165		0
1594		4		4		0		95		19		0
6941		3		3		0		35		35		0
5758		104		104		0		96		96		0
5402		7		7		0		94		94		0
7641		8		8		0		17		17		0
9934		710		710		0		161		19		0
9541		706		706		0		0		0		0
1764		8		8		0		65		65		0
8120		554		554		0		150		150		0
3252		7		7		0		72		72		0
7906		418		418		0		134		134		0
6279		9		0		0		17		17		0
4175		5		0		0		0		0		0
6767		280		280		0		133		118		0
6150		222		222		0		55		55		0
2854		66		66		0		151		151		0
736		3		3		0		57		57		0
2432		85		85		0		75		75		0
1457		3		3		0		75		75		0
3138		9		9		0		172		172		0
3610		1		1		0		105		105		0
9767		19		19		0		147		0		0
4683		11		11		0		0		0		0
6691		3		3		0		0		0		0
9636		352		352		0		0		0		0
9468		213		213		0		114		114		0
2654		11		11		0		120		120		0
2797		10		10		0		141		141		0
7497		13		13		0		195		195		0
5267		5		5		0		0		0		0
9497		347		347		0		0		0		0
8679		180		180		0		158		158		0
489		8		8		0		25		25		0
7541		176		176		0		0		0		0
3384		11		11		0		164		164		0
4148		3		3		0		40		13		0
3226		150		150		0		71		71		0
2741		4		4		0		143		143		0
8703		6		6		0		145		145		0
6843		43		43		0		14		14		0
5195		8		8		0		33		33		0
8149		3		0		0		107		107		0
4392		118		118		0		10		10		0
3928		1		1		0		108		108		0
1039		1		1		0		0		0		0
3549		8		0		0		0		0		0
9942		307		307		0		56		2		0
5711		79		79		0		0		0		0
37		10		0		0		62		62		0
7565		3		3		0		0		0		0
6498		3		3		0		0		0		0
9885		230		230		0		75		75		0
8164		118		25		0		0		0		0
33		7		7		0		110		18		0
8078		158		158		0		64		64		0
1349		5		5		0		149		149		0
7136		9		9		0		154		154		0
9959		687		687		0		35		35		0
4855		149		149		0		0		0		0
1912		106		106		0		0		0		0
1450		10		10		0		90		90		0
4412		9		9		0		140		140		0
7647		142		142		0		19		19		0
4578		6		6		0		128		128		0
6543		524		524		0		159		159		0
4924		360		357		0		162		162		0
3338		197		197		0		160		160		0
316		3		3		0		189		189		0
1114		9		9		0		0		0		0
3045		6		6		0		0		0		0
4054		225		225		0		0		0		0
3312		69		69		0		152		152		0
1123		7		7		0		0		0		0
2318		8		8		0		51		51		0
3888		6		6		0		91		91		0
4774		197		197		0		0		0		0
3470		2		2		0		195		48		0
3935		8		8		0		22		22		0
9012		443		443		0		0		0		0
8065		262		262		0		181		181		0
3925		150		142		0		111		111		0
3535		142		142		0		0		0		0
1112		5		5		0		129		129		0
3127		9		9		0		72		72		0
6120		2		2		0		98		98		0
9407		344		344		0		104		104		0
5808		181		181		0		35		35		0
1006		5		5		0		174		174		0
9081		110		110		0		124		124		0
8364		10		10		0		99		99		0
3877		10		10		0		0		0		0
4846		9		9		0		0		0		0
5836		9		9		0		0		0		0
7519		10		10		0		92		92		0
8147		250		250		0		93		93		0
6515		144		144		0		97		97		0
4933		142		142		0		0		0		0
4854		119		119		0		18		18		0
4619		63		53		0		56		56		0
4168		1		0		0		53		53		0
6974		11		11		0		79		79		0
9815		571		571		0		180		180		0
9307		539		539		0		0		0		0
946		8		8		0		59		59		0
8692		517		517		0		20		20		0
7106		154		154		0		41		41		0
3966		146		146		0		0		0		0
382		6		6		0		139		139		0
433		7		7		0		132		132		0
7404		341		341		0		171		171		0
6509		91		81		0		0		0		0
1527		7		0		0		81		81		0
4624		6		6		0		49		49		0
7173		137		137		0		195		195		0
7081		2		2		0		134		134		0
8133		217		217		0		22		22		0
7402		148		148		0		60		60		0
1226		6		6		0		134		134		0
4207		1		1		0		49		8		0
9538		331		331		0		137		137		0
7128		179		179		0		0		0		0
645		2		2		0		29		29		0
2615		4		0		0		120		120		0
2961		10		10		0		0		0		0
3869		1		1		0		175		175		0
4061		2		2		0		11		11		0
4503		178		178		0		8		8		0
2779		152		152		0		17		17		0
483		3		3		0		140		28		0
5788		147		138		0		177		177		0
4943		54		54		0		84		84		0
4720		1		1		0		45		45		0
9674		470		470		0		0		0		0
8931		338		338		0		130		130		0
150		4		0		0		35		35		0
7786		229		229		0		104		104		0
5740		50		50		0		177		177		0
1377		2		0		0		46		46		0
8744		164		164		0		145		145		0
7738		18		18		0		142		142		0
170		1		0		0		6		6		0
3530		9		0		0		0		0		0
1805		4		0		0		0		0		0
2535		2		2		0		128		128		0
4587		11		11		0		171		171		0
7964		7		7		0		96		96		0
5209		4		4		0		0		0		0
8297		564		564		0		0		0		0
6178		243		243		0		191		191		0
122		2		2		0		186		186		0
3745		54		54		0		183		183		0
3733		3		3		0		44		17		0
8196		394		394		0		164		164		0
7354		230		230		0		155		155		0
6807		38		38		0		187		187		0
1323		11		11		0		24		24		0
2766		9		9		0		163		163		0
3358		1		1		0		0		0		0
3911		2		2		0		186		186		0
7362		278		278		0		29		29		0
6189		274		274		0		0		0		0
1433		2		2		0		98		98		0
5698		174		174		0		92		92		0
2033		2		2		0		162		162		0
4735		2		2		0		123		123		0
5939		206		206		0		16		16		0
2484		163		163		0		14		14		0
376		2		2		0		160		13		0
4355		76		75		0		127		127		0
1354		3		3		0		21		21		0
4181		9		9		0		66		66		0
3238		2		2		0		195		125		0
9971		698		698		0		0		0		0
9805		484		484		0		152		152		0
4122		182		182		0		86		86		0
40		1		1		0		178		178		0
8266		91		91		0		168		119		0
663		85		85		0		0		0		0
149		3		3		0		76		76		0
7712		6		0		0		71		71		0
2492		10		10		0		29		29		0
2898		9		9		0		53		53		0
2993		11		11		0		60		60		0
8474		339		312		0		140		140		0
3021		153		153		0		38		24		0
239		11		11		0		133		41		0
7213		327		309		0		3		3		0
2835		10		0		0		80		80		0
6469		178		169		0		140		140		0
5454		169		169		0		0		0		0
1882		5		5		0		20		20		0
3235		1		1		0		142		142		0
2250		1		1		0		0		0		0
2894		7		7		0		160		122		0
6124		8		8		0		125		125		0
8902		401		401		0		9		9		0
8381		383		383		0		15		15		0
7953		187		187		0		67		67		0
4839		10		10		0		174		174		0
4851		7		7		0		56		56		0
5913		375		375		0		6		6		0
5258		234		234		0		140		140		0
5175		133		133		0		95		95		0
678		8		8		0		117		117		0
8776		43		43		0		0		0		0
5138		10		10		0		29		29		0
8369		137		137		0		103		103		0
5201		1		1		0		113		113		0
7069		11		11		0		121		121		0
5315		7		7		0		154		98		0
7725		56		56		0		146		146		0
5873		31		31		0		25		25		0
3155		23		23		0		5		5		0
2208		8		8		0		9		9		0
7812		153		153		0		74		74		0
6107		46		46		0		99		99		0
5615		6		6		0		34		34		0
5914		3		3		0		82		82		0
6891		11		11		0		190		190		0
8461		79		79		0		0		0		0
6316		19		19		0		0		0		0
431		9		0		0		0		0		0
6441		79		70		0		0		0		0
690		3		0		0		70		70		0
9003		261		257		0		140		140		0
3558		15		7		0		183		183		0
2871		5		0		0		7		7		0
7629		164		164		0		11		11		0
3574		78		78		0		76		76		0
308		3		0		0		74		74		0
8170		257		257		0		0		0		0
7865		255		255		0		0		0		0
775		9		9		0		0		0		0
2156		11		11		0		0		0		0
5899		195		195		0		57		57		0
4151		7		7		0		188		188		0
6175		47		47		0		0		0		0
1134		10		10		0		31		31		0
6525		5		5		0		0		0		0
9603		624		624		0		66		66		0
5679		135		135		0		34		25		0
3874		121		121		0		4		4		0
1099		1		1		0		118		118		0
9463		446		446		0		173		173		0
8496		431		431		0		8		8		0
221		9		9		0		113		113		0
8092		375		375		0		54		54		0
894		1		1		0		84		84		0
3128		101		101		0		162		162		0
972		7		7		0		84		84		0
3365		242		242		0		132		132		0
2241		131		131		0		107		31		0
981		8		8		0		54		54		0
1631		6		6		0		123		5		0
7729		8		8		0		0		0		0
7205		11		11		0		177		177		0
7909		4		4		0		43		43		0
5966		335		335		0		62		62		0
527		3		3		0		150		51		0
2669		2		2		0		149		149		0
5594		323		323		0		10		10		0
3082		140		140		0		182		182		0
2173		11		11		0		120		66		0
3090		8		8		0		85		85		0
5163		11		11		0		114		114		0
4131		7		7		0		0		0		0
9400		6		6		0		0		0		0
9986		1209		1062		8379		100		52		5952
9980		581		581		0		26		26		0
9819		499		499		0		75		75		0
509		10		10		0		28		28		0
7869		327		321		0		166		166		0
4478		28		28		0		177		177		0
257		9		9		0		11		11		0
5531		281		278		0		43		43		0
4302		46		46		0		155		155		0
1841		1		1		0		35		35		0
4472		165		165		0		113		113		0
2339		10		10		0		155		155		0
5376		6		6		0		0		0		0
7685		1		1		0		184		184		0
9006		263		263		0		27		27		0
7687		171		171		0		92		92		0
2095		3		3		0		167		167		0
3992		1		1		0		20		2		0
7787		169		169		0		15		15		0
3309		8		8		0		153		153		0
9438		479		479		0		102		102		0
910		4		4		0		190		190		0
7302		335		335		0		59		59		0
5392		200		200		0		125		31		0
5048		5		0		0		195		195		0
6819		6		6		0		105		105		0
8759		374		374		0		105		97		0
6049		202		202		0		163		163		0
1163		4		4		0		198		198		0
3411		9		9		0		93		93		0
7089		144		144		0		126		126		0
4571		5		5		0		139		139		0
8489		220		220		0		0		0		0
6429		148		148		0		63		63		0
2476		10		10		0		81		81		0
4966		9		9		0		137		137		0
9288		309		309		0		0		0		0
6352		274		274		0		25		25		0
6319		183		183		0		82		52		0
1176		9		9		0		157		157		0
5482		2		2		0		4		4		0
6026		2		2		0		178		178		0
6076		10		10		0		46		46		0
7963		5		5		0		111		111		0
1012		1		1		0		8		8		0
9166		437		437		0		0		0		0
5133		13		13		0		126		126		0
1765		3		0		0		0		0		0
8460		347		347		0		83		83		0
4368		134		134		0		71		71		0
2292		5		5		0		128		80		0
2574		6		6		0		18		18		0
6017		165		165		0		175		175		0
4970		6		6		0		154		154		0
8162		234		234		0		73		73		0
7705		85		85		0		139		139		0
1106		1		1		0		77		77		0
5504		11		0		0		23		23		0
7880		153		153		0		0		0		0
7421		138		138		0		6		6		0
1189		2		2		0		130		130		0
8846		141		141		0		75		75		0
5523		3		3		0		130		130		0
8758		387		387		0		77		77		0
1305		1		1		0		67		67		0
1923		6		6		0		22		22		0
8664		292		292		0		92		92		0
4560		14		14		0		0		0		0
870		10		10		0		0		0		0
4588		179		179		0		109		109		0
4457		169		169		0		10		10		0
4020		11		11		0		157		157		0
2918		7		7		0		0		0		0
7125		111		111		0		0		0		0
5257		4		4		0		98		98		0
6171		1		1		0		100		100		0
7174		48		48		0		70		67		0
6304		5		0		0		40		40		0
6867		11		11		0		131		131		0
5068		124		124		0		29		29		0
2101		68		68		0		47		47		0
1644		4		4		0		62		62		0
3612		1		1		0		101		101		0
9928		872		872		0		14		14		0
9162		283		283		0		27		27		0
1739		100		100		0		181		181		0
773		7		7		0		83		83		0
3579		7		7		0		138		138		0
8881		57		57		0		31		31		0
5410		2		2		0		51		44		0
6964		10		10		0		24		24		0
6997		1		1		0		101		101		0
3899		3		3		0		0		0		0
6646		178		178		0		138		138		0
5218		5		5		0		169		169		0
9094		724		724		0		112		90		0
6331		273		273		0		151		151		0
1367		178		178		0		88		88		0
562		11		11		0		161		70		0
5699		9		9		0		30		30		0
9071		540		540		0		174		174		0
6480		10		10		0		0		0		0
1199		5		5		0		0		0		0
8310		337		337		0		199		199		0
7625		164		164		0		165		165		0
3953		6		6		0		151		151		0
5909		1		1		0		0		0		0
9893		813		813		0		53		53		0
9393		727		727		0		86		86		0
8154		542		542		0		180		180		0
245		7		7		0		0		0		0
7452		208		208		0		108		108		0
2382		9		9		0		194		194		0
2833		9		9		0		112		112		0
6486		172		172		0		57		57		0
3144		8		8		0		159		159		0
3298		3		0		0		0		0		0
4121		370		370		0		172		172		0
3371		183		183		0		184		184		0
2804		5		5		0		171		171		0
2639		5		0		0		0		0		0
8642		4		4		0		117		117		0
9271		283		283		0		0		0		0
8633		190		181		0		83		15		0
2463		5		5		0		176		176		0
3715		5		5		0		72		4		0
9814		417		417		0		17		17		0
9404		361		361		0		52		52		0
116		2		2		0		45		45		0
9136		212		212		0		139		139		0
8328		147		147		0		63		63		0
7445		17		17		0		125		125		0
209		8		8		0		0		0		0
2393		1		1		0		8		8		0
2153		1		1		0		0		0		0
7997		11		11		0		66		66		0
8807		8		8		0		0		0		0
8718		296		296		0		0		0		0
4672		69		69		0		144		144		0
117		10		10		0		53		53		0
208		11		11		0		0		0		0
624		1		1		0		75		75		0
7564		234		234		0		52		26		0
6987		128		128		0		100		100		0
279		11		0		0		107		107		0
9113		659		659		0		103		46		0
5445		147		147		0		121		121		0
347		2		0		0		144		144		0
8819		166		166		0		165		165		0
2952		9		9		0		151		151		0
4904		5		5		0		42		42		0
7504		544		544		0		109		109		0
6048		373		373		0		161		161		0
4023		145		145		0		193		193		0
218		2		2		0		133		133		0
529		3		3		0		47		47		0
5741		192		192		0		176		176		0
924		10		10		0		182		182		0
5967		4		4		0		190		190		0
9020		4		4		0		0		0		0
9957		1194		1056		3174		6		6		0
6731		167		163		0		94		94		0
1567		8		8		0		155		155		0
9946		1059		1002		2964		128		54		0
5023		10		10		0		127		127		0
2020		1		1		0		6		5		0
9740		227		227		0		96		96		0
2057		180		180		0		37		37		0
1060		4		4		0		175		142		0
7732		34		34		0		163		163		0
1589		16		16		0		13		13		0
468		11		11		0		0		0		0
6716		6		0		0		0		0		0
7012		89		89		0		85		85		0
3209		61		61		0		23		23		0
2233		9		9		0		48		41		0
8062		123		123		0		0		0		0
6375		4		4		0		119		64		0
1035		4		4		0		0		0		0
9847		860		813		282		189		189		0
9654		339		335		0		117		117		0
1954		111		111		0		69		69		0
792		6		6		0		104		104		0
9208		50		50		0		20		20		0
2324		4		0		0		37		37		0
9142		5		5		0		0		0		0
8636		144		144		0		48		48		0
3086		2		0		0		142		142		0
7190		9		9		0		0		0		0
6599		175		175		0		160		160		0
5502		133		133		0		32		32		0
1356		9		0		0		119		119		0
3645		4		0		0		116		116		0
4655		6		6		0		148		148		0
9821		680		671		0		175		142		1716
3893		28		28		0		0		0		0
15		7		7		0		17		17		0
9134		172		172		0		0		0		0
495		11		11		0		158		72		0
5312		1		1		0		80		80		0
9295		302		302		0		86		86		0
2128		10		0		0		57		51		0
4272		185		185		0		117		117		0
3375		4		4		0		175		175		0
7927		9		9		0		0		0		0
9000		8		8		0		125		125		0
9818		541		541		0		130		130		0
8307		404		396		0		129		129		0
955		2		0		0		191		191		0
7844		231		231		0		165		165		0
5608		5		5		0		144		144		0
6794		142		142		0		86		86		0
6355		9		9		0		124		124		0
7462		61		61		0		39		39		0
7126		50		50		0		4		4		0
4568		2		2		0		45		45		0
8024		11		11		0		155		155		0
1708		6		6		0		0		0		0
2762		4		4		0		151		151		0
8425		367		367		0		0		0		0
5478		201		201		0		166		166		0
2713		18		18		0		183		183		0
1149		1		1		0		0		0		0
2317		8		8		0		0		0		0
7110		8		8		0		136		136		0
9429		110		110		0		71		71		0
8693		80		80		0		22		22		0
6971		15		15		0		63		63		0
5944		10		10		0		0		0		0
9548		542		542		0		180		62		0
7254		12		12		0		81		81		0
768		6		6		0		0		0		0
9073		187		187		0		106		106		0
8354		180		163		0		0		0		0
1236		1		1		0		0		0		0
5254		9		0		0		163		163		0
6298		88		88		0		6		4		0
1533		8		8		0		76		76		0
3460		11		11		0		57		57		0
4257		3		3		0		31		31		0
8957		330		330		0		132		132		0
5769		131		131		0		195		195		0
2940		7		7		0		120		87		0
4206		7		7		0		7		7		0
7042		179		179		0		75		71		0
5060		4		4		0		0		0		0
5605		2		2		0		59		59		0
6299		7		7		0		165		89		0
5183		6		6		0		0		0		0
8255		133		123		0		171		171		0
5628		123		123		0		0		0		0
2583		9		0		0		111		111		0
9291		244		137		0		0		0		0
5999		137		137		0		103		0		0
5849		5		5		0		131		131		0
6404		7		7		0		54		54		0
8301		404		404		0		128		128		0
7059		397		397		0		0		0		0
5551		123		123		0		157		157		0
229		7		7		0		108		108		0
1499		7		7		0		59		46		0
5816		253		253		0		139		139		0
324		7		7		0		119		119		0
3005		191		191		0		55		55		0
1958		115		115		0		72		72		0
1378		113		113		0		0		0		0
587		2		2		0		109		109		0
1313		3		3		0		50		0		0
1580		11		11		0		0		0		0
7933		207		207		0		104		104		0
5558		8		8		0		196		196		0
5633		5		5		0		2		2		0
7427		224		224		0		119		119		0
7238		198		198		0		16		16		0
2812		9		9		0		76		76		0
4767		1		1		0		87		87		0
6247		8		8		0		186		186		0
9736		524		524		0		62		62		0
7028		199		199		0		191		191		0
3886		192		192		0		0		0		0
2178		9		9		0		182		182		0
7668		66		66		0		0		0		0
4164		11		11		0		53		53		0
5748		2		2		0		0		0		0
9002		327		327		0		111		111		0
4490		142		142		0		177		177		0
132		6		6		0		135		135		0
6915		11		11		0		41		41		0
8478		434		434		0		80		16		0
4885		348		348		0		85		85		0
3909		170		170		0		170		170		0
1618		1		1		0		164		42		0
3360		8		8		0		0		0		0
